ID,项目名称,项目代码,建设单位,项目地址,计划投资总额,投资额单位,投资额币种,建设单位统一社会信用代码,建设规模及内容,文件名称,文件类型,文号,发文日期
1087067,阳坊镇后白虎涧村雨洪排除工程,2.02312E+17,北京市昌平区阳坊镇人民政府,北京市昌平区阳坊镇人民政府,2800,万元,人民币,11110221000103405W,阳坊镇老北沟位于后白虎涧村西山，雨季山洪顺势冲入后白虎涧村顺利街、小山街，原有道路形成河道。经研究，计划通过修建雨水箱涵，将老北沟山水引入叉河。,关于阳坊镇后白虎涧村雨洪排除工程实施方案的批复,区级,京昌平发改（审）[2023]184号,6/12/2023 16:35:34
1015626,京包铁路南口地区局部安全保证 工程,2.01612E+17,昌平区水务局,昌平区水务局,1547,万元,人民币,11110221000102859X,"1.铁路安全保护工程：护砌浆砌石边坡755米,铺设钢筋混凝土管道124米。
2.关沟河整治工程：治理河道820米，恢复土堤路411米，修建沥青混凝土巡河路820米，新建跌水1座、闸涵2座、溢流堰2座。 ",关于京包铁路南口地区局部安全保证 工程实施方案的批复,区级,京昌平发改（审）[2016]90号,5/9/2016 00:00:00
1072070,大兴黄村污泥处理厂除臭系统升级改造工程,2.02111E+17,北京市大兴区水务局,北京市大兴区水务局,5904.8,万元,人民币,1.11102E+17,新增各级除臭系统6套，引风风机12台，收集管路约1500米，现状堆肥车间南北侧道路顶部增加除臭系统平台约1512平米。新增配电室及相关系统，计算机监控等系统以及局部地下管线迁移及相关道路恢复，更换部分门窗等。,关于大兴黄村污泥处理厂除臭系统升级改造工程实施方案的批复,区级,京大兴发改（审）[2021]167号,12/10/2021 09:40:02
QXSP1501336,北京市天竺房地产开发公司河道排污口治理工程,1.3012E+12,北京市天竺房地产开发公司,北京市天竺房地产开发公司,1149.4,万元,人民币,9111011310251861XH,,关于北京市天竺房地产开发公司河道排污口治理工程实施方案的批复,区级,顺发改〔2015〕405号,17/7/2015 00:00:00
1030449,大兴区720积水点治理工程-镇村积水点消除工程,2.01711E+17,大兴区水务局,大兴区水务局,6266,万元,人民币,1.11102E+17,狼一村西铁路桥新建雨水泵站规模980L/S；狼三村铁路桥新建雨水泵站规模470L/S；孙村组团工业区新建4000x1500mm雨水方沟1850m；魏善庄村桥新建雨水泵站规模220L/S；大刘各庄村桥新建雨水泵站规模470L/S；河南辛庄村新建雨水泵站规模360L/S,关于大兴区720积水点治理工程-镇村积水点消除工程实施方案的批复,区级,京大兴发改（审）[2017]114号,31/10/2017 00:00:00
1069859,北京市房山区水务局报送房山区长沟镇再生水厂（一期）工程项目,2.02108E+17,北京市房山区水务局,北京市房山区水务局,14073.2,万元,人民币,1.11101E+17,房山区长沟镇再生水厂（一期）工程项目，位于房山区长沟镇西长沟村，服务于基金小镇的重要市政基础设施，申请延期。,关于北京市房山区水务局报送房山区长沟镇再生水厂（一期）工程项目项目建议书延期的批复,区级,京房山发改（审）[2022]41号,21/7/2022 15:43:58
1023688,通州区城南水网建设工程（漷牛片区）,2.01609E+17,通州区水务局,通州区水务局,35306,万元,人民币,1.11101E+17,水系连通，水质改善等。,关于通州区城南水网建设工程（漷牛片区）项目建议书（代可行性研究报告）的批复,市级,京发改（审）[2021]259号,18/6/2021 00:00:00
XMG5782447,团城湖至第九水厂输水管线工程二期,2.01508E+17,北京市南水北调工程建设管理中心,北京市南水北调工程建设管理中心,103702,万元,人民币,1.211E+17,工程南起团城湖调节池，北至团九一期龙背村闸站，全长4公里，建设直径4.7米输水隧洞，输水规模28立方米/秒。工程采用盾构法施工，同步建设管线附属设施。,关于批准南水北调团城湖至第九水厂输水工程（二期）项目建议书（代可行性研究报告）的函,市级,京发改（审）[2015]84号,31/12/2015 00:00:00
1027667,冬奥会延庆赛区应急水源保障工程,2.01616E+17,延庆区水务局,延庆区水务局,45885,万元,人民币,11110229000117938X,沿白河北干渠、旧小路、古龙路新建水源管线34公里，日输水规模8万立方米，同步新建提升泵站1座，整修加固白河北干渠14公里。,"关于冬奥会延庆赛区应急水源保障工程项目建议书
（代可行性研究报告）的批复",市级,京发改（审）[2018]339号,5/9/2018 00:00:00
1087774,海淀区水毁感知设备修复项目,2.02304E+17,北京市海淀区水务局,北京市海淀区水务局,307.09,万元,人民币,1111010800005827XC,修复并优化河湖水质监测设施16套，修复农污站远传设施3套、农污站出水流量计量设施3套、农污站水质检测设施3套、雨污合流口流量计5套、污水流量计1套、污水管网流量计5套。,关于海淀区水毁感知设备修复项目项目建议书的批复,区级,京海淀发改（审）[2023]306号,8/12/2023 17:34:30
1087325,昌平区水务系统防汛重点部位供电保障项目,2.02312E+17,北京市昌平区水务局,北京市昌平区水务局,1387.33,万元,人民币,11110221000102859X,针对各类隐患进行老化线路、零件及金具刀闸等进行更新处理；重新整理电缆线路、更换新型配电柜、封堵孔洞，更换甲级防火门，发电机更换，并建立健全附属设施、统筹优化现状配电结构等。,关于昌平区水务系统防汛重点部位供电保障项目项目建议书的批复,区级,京昌平发改（审）[2023]215号,6/12/2023 20:08:12
1087745,东沙河提升改造工程,2.02308E+17,北京市房山区人民政府燕山办事处,北京市房山区人民政府燕山办事处,19041.2,万元,人民币,1.11101E+17,东沙河提升改造范围起点为燕山中路跨河桥，终点至凤凰亭涵洞出口，总长度1.8千米。主要工程包括河道疏挖、护砌1.4千米，新建混凝土挡墙2074米，河底护砌12977平方米，绿化3.1万平方米，新建桥梁7座，改建水闸2座，跌水14座，雨水口20座，现状河道护砌、建构筑物拆除、穿河管线保护及改移等内容。,关于东沙河提升改造工程项目建议书（代可研）的批复,区级,京房山发改（审）[2023]259号,7/12/2023 17:20:59
1087655,斜河涧村沟道治理工程,2.02307E+17,北京市门头沟区妙峰山镇人民政府,北京市门头沟区妙峰山镇人民政府,2649,万元,人民币,1.11101E+17,沟道疏浚、清理1.9km，边坡修整，新建挡墙、拦砂坎，改建桥梁及跌水等,关于斜河涧村沟道治理工程实施方案的批复,区级,京门头沟发改（审）[2023]140号,7/12/2023 07:17:17
1023464,关于房山区双泉河（燕化铁路专用线跨河桥～入丁家洼河）治理工程实施方案的批复（招标）,2.01708E+17,房山区水务局,房山区水务局,6769.98,万元,人民币,1.11101E+17,（一）防洪工程：按照20年一遇标准对河道进行治理，主要包括河道治理2.6公里，新建岸坡防护混凝土挡墙3公里；改建现状桥梁1座；新建跌水2座；新建陡坡1座；新建雨水口3座、改建雨水口5座；建设巡河路2753米；河道内植草护坡7292平方米；改移管理范围内26条管线等。（二）非防洪工程：巡河路一侧种植行道树552株，临河一侧沿巡河路设钢丝防护网2753米。,关于关于房山区双泉河（燕化铁路专用线跨河桥～入丁家洼河）治理工程实施方案的批复（招标）实施方案的批复,区级,京房山发改（审）[2017]29号,10/4/2017 00:00:00
1073373,密云区冯家峪镇农村污水设施建设工程,2.02115E+17,北京市密云区冯家峪镇人民政府,北京市密云区冯家峪镇人民政府,301.85,万元,人民币,11110228000108484B,本项目主要为密云区冯家峪镇石洞子村的污水支管网和污水处理设施新建工程。主要建设内容包括：新建污水管网898米（DN200 HDPE双壁波纹管长度为311米，DN150UPVC管长度为220米，D300III级钢筋混凝土管20米，DN80 PE管长度为347米），新建检查井25座。新建1座污水处理站，新建1座中水回用池。,关于密云区冯家峪镇农村污水设施建设工程项目建议书（代可研）的批复,区级,京密云发改（审）[2021]90号,6/12/2021 16:25:30
1090489,怀柔科学城北区怀北小河达标治理工程,2.02414E+17,北京市怀柔区怀北镇人民政府,北京市怀柔区怀北镇人民政府,10085,万元,人民币,1.11102E+17,该项目对于保障首都防汛安全具有重大意义，是保障首都可持续发展的关键区域，是支撑怀柔科学城发展的重点项目。项目位于怀柔科学城。建设内容包括：防洪达标治理。通过疏挖整治、岸坡修复实现怀北小河防洪达标，确保科学城北区防洪安全，怀北小河4.7公里。,关于怀柔科学城北区怀北小河达标治理工程项目建议书（代可研）的批复,区级,京怀柔发改（审）[2024]27号,17/5/2024 18:31:12
1087476,周口店河治理工程,2.02308E+17,北京市房山区水务局,北京市房山区水务局,36093.9,万元,人民币,1.11101E+17,治理长度 12.9km，主要建设内容包括河道疏浚、河道扩挖、边坡防护、支沟汇入口防护、改建拦砂坎、改建桥涵、巡河路修复、景观提升等内容,关于周口店河治理工程项目建议书（代可研）的批复,区级,京房山发改（审）[2023]229号,7/12/2023 00:55:49
1018303,延庆区康草路铁路桥积水治理工程,2.01816E+17,延庆区水务局,延庆区水务局,187.9,万元,人民币,11110229000117938X,新建雨水管线0.2公里，配套建设地埋式一体化泵站1座,关于延庆区康草路铁路桥积水治理工程实施方案的批复,市级,京发改（审）[2018]29号,24/1/2018 00:00:00
1087646,门头沟区2023年积水点改造工程,2.02307E+17,北京市门头沟区水务局,北京市门头沟区水务局,3583.45,万元,人民币,11110109000072813A,共4个积水点治理工程，建设内容包括：（1）丽景长安东门积水点治理工程：（2）惠康家园积水点治理工程：（3）石龙西路积水点治理工程；（4）三家店煤气站积水点治理工程：5.自动水位监测设备10套。,关于门头沟区2023年积水点改造工程项目建议书（代可研）的批复,区级,京门头沟发改（审）[2023]125号,7/12/2023 04:56:12
1090514,怀柔区供水管网改造工程,2.02414E+17,北京市怀柔区水务局,北京市怀柔区水务局,21637,万元,人民币,11110227000097949G,随着怀柔区地表水厂的建设，为确保水质安全对城区老旧管线改造尤为重要。更换 DN50-DN600 供水管线 50.05 公里，市政道路供水管线 26.49 公里，小区供水管线 23.56 公里；更新怀柔水厂等4 座厂站的设备23套；随老旧小区改造，新建 DMA 系统 11 套。,关于怀柔区供水管网改造工程项目建议书（代可研）的批复,区级,京怀柔发改（审）[2024]32号,17/5/2024 18:59:18
1088270,沙窝水文测站改造项目（二期）,2.02303E+17,北京市朝阳区水土保持与科技管理中心,北京市朝阳区水土保持与科技管理中心,182.98,万元,人民币,,沙窝水文测站改造项目（二期）,关于沙窝水文测站改造项目（二期）实施方案的批复,区级,京朝阳发改（审）[2023]144号,28/12/2023 15:01:47
1075853,大兴区永兴河第二再生水厂工程,2.02211E+17,北京市大兴区水务局,北京市大兴区水务局,61126,万元,人民币,1.11102E+17,建设处置规模为9.5万方/日，再生水供应设施建设规模为12万方/日；建设内容包括：综合处理车间、臭氧接触池及清水池、臭氧制备间、综合泵房、再生水源热泵房、脱水机房、综合楼、变配电室及门卫等工程，建筑规模为21797平方米,关于大兴区永兴河第二再生水厂工程项目建议书（代可研）的批复,区级,京大兴发改（审）[2022]47号,18/4/2022 12:19:11
XMG4816275,平谷区污泥无害化处理厂工程,1201500331,平谷区水务局,平谷区水务局,4948.98,万元,人民币,11110226000112950P,污泥处置规模为100吨/日,"关于平谷区污泥无害化处理厂工程项目建议书
      （代可行性研究报告）的批复",市级,京发改[2015]1786号,19/8/2015 00:00:00
QXSP1500917,丰台区小龙河（暗沟出口-大兴区界）防洪治理工程 ,6.01201E+11,北京市丰台区水务局,北京市丰台区水务局,17788.5,万元,人民币,11110106000062981X,,关于小龙河（暗沟出口-大兴区界）防洪治理工程 项目建议书（代可行性研究报告）的批复,区级,丰发改许可（2013）22号,3/4/2013 00:00:00
