实施主体,职权编号,职权名称,职权种类
区公安局,C0618900,对生产、经营用非食品原料的食品的行为进行处罚,行政拘留
,,,
区公安局,C0619000,对网络运营者不履行网络安全保护义务的行为进行处罚,"警告,罚款"
,,,
,,,
,,,
,,,
,,,
,,,
区公安局,C0619100,对经营未按规定检疫或者检疫不合格的肉类制品，或者生产、经营未经检验或者检验不合格的肉类制品的行为进行处罚,行政拘留
,,,
区公安局,C0619200,对非法举办大型焰火燃放活动，或者违规从事燃放作业的行为进行处罚,罚款
,,,
,,,
,,,
,,,
