项目ID,单位名称,营业执照注册号,统一社会信用代码,违法事实认定依据（处罚类别）,处罚依据,处罚决定（处罚事由）,处罚机关单位,立案日期
42c1ae3b-2fb8-4d1c-8ea4-cc7203ed5844,北京后苇沟加油站有限责任公司,110105003245240,911101058017756071,《中华人民共和国大气污染防治法》第四十七条第二款,《中华人民共和国大气污染防治法》第一百零八条第一款第四项,责令三日内改正，处二万元罚款。,北京市生态环境局,
42daa9f8-9b2c-4e58-8f3c-b3fcda28bf7b,北京龙禹石油化工有限公司,110117008251480,,《北京市大气污染防治条例》第五十七条第二款,《北京市大气污染防治条例》第一百零八条第二款,责令停止违法行为，限三日内改正，处拾万元罚款。,北京市生态环境局,
42f2e72c-e819-4969-b349-63de4a2467b1,北京华源热力管网有限公司,110104195102061613,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第二十七条第一款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十五条第一款第（六）项,责令停止违法行为，限于2013年10月31日前改正，处以伍万元罚款。,北京市生态环境局,
430383f4-6d1d-4478-a43f-8085635c24c2,北京昊凯建筑工程有限公司,110106017251605,,《中华人民共和国固体废物污染环境防治法》第五十二条,《中华人民共和国固体废物污染环境防治法》第七十五条第一款第（一）项和第二款,责令停止违法行为，限三日内改正，处贰万元罚款。,北京市生态环境局,
430566e0-00e5-47c0-85a9-8bef0b8b702b,北京撒椒餐饮管理有限公司第五分公司,91110302MA01FH7Q39 ,91110302MA01FH7Q39,《北京市大气污染防治条例》第五十九条第一款,《北京市大气污染防治条例》第一百零八条第一款,责令十日内改正，处一万四千元罚款。,北京市生态环境局,
4321e6da-97eb-442b-90c2-f34cdf50643f,北京揽月斋烤肉店,110102604185456,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第十条第三款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十五条第一款第（一）项,责令停止违法行为，限三日内改正，处以肆千元罚款。,北京市生态环境局,
437913cd-e9b5-406e-bcf3-376b26b9b3d9,北京高盟新材料股份有限公司燕山分公司,110304011548599,,《北京市大气污染防治条例》第二十八条,《北京市大气污染防治条例》第九十三条,责令停止违法行为，限七日内完成治理，处以拾万元罚款。,北京市生态环境局,
437dbf4e-fabf-40b2-97ba-fdc3595a40a3,北京飞机维修工程有限公司,102713371,911100006259116213,《中华人民共和国水污染防治法》第二十三条第一款,《中华人民共和国水污染防治法》第八十二条第一款第二项,责令三个月内改正违法行为，处十万元罚款。,北京市生态环境局,
43bacdff-dbb6-4dad-885c-a512d5bbab63,北京绿都供暖有限责任公司,110117011502960,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第二十七条第一款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十五条第一款第（六）项,责令停止违法行为，限于2012年10月31日前改正，处以叁万元罚款。,北京市生态环境局,
43c760cc-9217-4182-bafe-3d6190a63010,北京金地惠达房地产开发有限公司,110111013517252,,《建设项目环境保护管理条例》第二十三条,《建设项目环境保护管理条例》第二十八条,责令房山区房山线理工大学站3号地及5号地局部地块居住项目停止使用，处伍万元罚款。,北京市生态环境局,
44169854-b027-4170-a375-404a814af965,北京庞大伟业汽车销售服务有限责任公司,110105013181080,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第十条第三款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十五条第一款第（一）项,责令停止违法行为，限三日内改正，处以伍千元罚款。,北京市生态环境局,
4419389d-48ac-452a-a178-8fbbe96781ac,北京华生伟业工贸有限公司,110112006826408,,《中华人民共和国大气污染防治法》第四十二条,《中华人民共和国大气污染防治法》第五十六条第（三）项,责令停止违法行为，限三日内改正，处以壹万元罚款。,北京市生态环境局,
4463c21fb6fb49b889f94cbe45453e18,北京海福德专用设备有限公司,,911101166916647297,,,,北京市生态环境局,
44771ac3-ed58-41ae-bfbf-8ad26333e8cc,北京金鑫龙汽车配件制造有限公司,91110116744719528C ,91110116744719528C,《中华人民共和国固体废物污染环境防治法》第三十四条,《中华人民共和国固体废物污染环境防治法》第六十八条第一款第四项和第二款,责令你单位停止违法行为，限三日内改正，处一万元罚款。,北京市生态环境局,
44b42605-ac9a-4fbd-8376-bde34e51c91f,北京宏翔鸿科技孵化基地有限公司供热服务中心,1102211991958,,《北京市大气污染防治条例》第二十八条,《北京市大气污染防治条例》第九十三条,责令三日内改正，处以拾万元罚款。,北京市生态环境局,
44ccde29-2d34-4d3c-a8e2-771fb3b2def3,北京祥龙公交客运有限公司,110000005147168,,《北京市大气污染防治条例》第六十七条第一款,《北京市大气污染防治条例》第一百一十五条,责令停止违法行为，限三日内改正，处壹万元罚款。,北京市生态环境局,
4546a71a-151d-4437-a82b-0b2acaed6069,北京市丰台区工程机械修造厂机动车检测场,1101061787683（1—1） ,,《北京市实施＜中华人民共和国大气污染防治法＞办法》第二十一条,《北京市实施＜中华人民共和国大气污染防治法＞办法》第三十五条第一款第（五）项,责令停止违法行为，限三日内改正，处以叁万元罚款,北京市生态环境局,
455a8907-2a74-43ea-a708-63514d5fdeca,北京品品香涮肉坊,110103008905401,,《北京市实施〈中华人民共和国大气污染防治法〉办法》第十条第三款,《北京市实施〈中华人民共和国大气污染防治法〉办法》第三十五条第一款第（一）项,责令停止违法行为，限三日内改正，处以伍千元罚款。,北京市生态环境局,
4565e0d4-cc18-4a99-99b4-368aa968ca5f,北京市海淀医院,12110108400880246E ,12110108400880246E,《排污许可管理条例》第十九条第一款,《排污许可管理条例》第三十六条第一款第五项,责令改正，处三万元罚款。,北京市生态环境局,
4597ed4a-28fa-4e68-b8ba-9577c3079eda,北京优德永胜科技发展有限公司,110108013677919,,《中华人民共和国固体废物污染环境防治法》第五十九条第一款,《中华人民共和国固体废物污染环境防治法》第七十五条第一款第（六）项和第二款,责令停止违法行为，限三十日内改正，处以贰万元罚款。,北京市生态环境局,
459c9173-b3b4-4a90-a508-882a044c73c3,北京大栅栏新成削面馆,110102604274109,110102604274109,《北京市大气污染防治条例》第五十九条第一款,《北京市大气污染防治条例》第一百零八条第一款,责令十日内改正，处一万元罚款。,北京市生态环境局,
459fa182-07d6-40ca-ab2a-4e5f5838cd83,北京燕源鸿达石油制品有限公司,91110111102783798Q ,91110111102783798Q,《中华人民共和国大气污染防治法》第四十七条第二款,《中华人民共和国大气污染防治法》第一百零八条第四项,责令改正，处二万元罚款。,北京市生态环境局,
45a95373-aab0-4403-abf4-eea5bec7cb68,北京今朝英迈木业有限公司,110112010501335,,《北京市大气污染防治条例》第六十一条,《北京市大气污染防治条例》第一百一十二条,责令停止违法行为，限三日内改正，处叁万元罚款。,北京市生态环境局,
45b8afbe-8e45-4ded-94b8-bb0df1041abc,北京建筑大学,12110000400687868D ,12110000400687868D,《北京市大气污染防治条例》第五十九条第一款,《北京市大气污染防治条例》第一百零八条第一款,责令十日内改正，处一万元罚款。,北京市生态环境局,
45d70835-7272-4fda-8d0a-e3c76ef593bd,北京市海洋木业有限公司,110115007557101,,《北京市大气污染防治条例》第五十七条第一款,《北京市大气污染防治条例》第一百零八条第一款,责令停止违法行为，限三日内改正，处叁万元罚款。,北京市生态环境局,
45e089ed-4acf-4310-a059-2f68d0e58e6c,北京福润汽车修理有限公司,110229005197780,,《北京市大气污染防治条例》第六十条第一款,《北京市大气污染防治条例》第一百一十一条,责令停止违法行为，限三日内改正，处贰万元罚款。,北京市生态环境局,
461b43fa-30f1-4418-a55d-9f0034a5dd77,北京洁通供热有限公司,91110112802430280C ,91110112802430280C,《北京市大气污染防治条例》第三十五条,《北京市大气污染防治条例》第九十七条,责令立即改正违法行为，处三万元罚款。,北京市生态环境局,
46210aec-ecf9-423b-b6f5-4c38a87c7cf6,北京东方神龙红木家具厂,110105600362288,,《北京市大气污染防治条例》第六十一条,《北京市大气污染防治条例》第一百一十二条,责令停止违法行为，限七日内改正，处贰万元罚款。,北京市生态环境局,
4621c38f-ab33-4336-b894-0b9a1a31e81e,北京鸿鑫通达园林工程有限公司,91110112306636052L ,91110112306636052L,《中华人民共和国大气污染防治法》第五十一条第一款,《中华人民共和国大气污染防治法》第一百一十四条第一款,责令三日内改正，处五千元罚款。,北京市生态环境局,
4631162c-6f6e-4d64-826f-2d65d2a50dfc,北京怡孚和融科技有限公司,110108004255678,,《中华人民共和国放射性污染防治法》第三十条第二款,《中华人民共和国放射性污染防治法》第五十一条,责令停止违法行为，限三日内改正，处五万元罚款。,北京市生态环境局,
46496b251c5b4d01be3eb54aa2e4da60,李*涛,120221************,,,《建设项目环境影响报告书（表）编制监督管理办法》第二十六条第一款第（五）项、第三十一条、第三十二条第（九）项和《建设项目环境影响报告书（表）编制单位和编制人员失信行为记分办法（试行）》第七条,责令改正，对你给予通报批评并失信记分5分。,北京市生态环境局,
4672dac4-0ecd-422b-93b5-ee3ac1047d42,北京百善欧马家具有限公司,11022112701219(1-1) ,,《北京市大气污染防治条例》第六十一条,《北京市大气污染防治条例》第一百一十二条,责令停止违法行为，限三日内改正，处叁万元罚款。,北京市生态环境局,
