平谷城管执法局检查单公示（2021年第一季度）,,,,,,,,,,,,,,
区,检查单类型,检查时间,检查单号,检查对象类型,检查对象名称,责任主体单位性质,责任主体类别,责任主体名称,统一社会信用代码,检查对象地址,检查分类,检查结论,检查人,被检查人
平谷区,10.生活垃圾分类投放环节,2021-01-21 10:20,京平城管010检2021010235,餐饮;小吃快餐店,北京暖食味小吃店,本单位,个体工商户,北京暖食味小吃店,92110117MA01KJU42K,中国北京市平谷区,专项检查,合格,"方志广,刘宁",
平谷区,24.疫情防控常态化检查单,2021-01-21 10:20,京平城管024检2021010275,餐饮;小吃快餐店,北京暖食味小吃店,本单位,个体工商户,北京暖食味小吃店,92110117MA01KJU42K,中国北京市平谷区,日常检查,合格,"方志广,刘宁",
平谷区,10.生活垃圾分类投放环节,2021-02-02 10:40,京平城管010检2021010234,购物;其他,北京博天孟记熟食店,本单位,个体工商户,北京博天孟记熟食店,92110117MA00WQPF4W,中国北京市平谷区顺平路辅路,专项检查,合格,"杜春秋,任春芳",
平谷区,24.疫情防控常态化检查单,2021-02-02 10:40,京平城管024检2021010274,购物;其他,北京博天孟记熟食店,本单位,个体工商户,北京博天孟记熟食店,92110117MA00WQPF4W,中国北京市平谷区顺平路辅路,日常检查,合格,"杜春秋,任春芳",
平谷区,10.生活垃圾分类投放环节,2021-01-21 10:10,京平城管010检2021010233,餐饮;小吃快餐店,北京磊师傅小吃店,本单位,个体工商户,北京磊师傅小吃店,92110117MA01K36622,中国北京市平谷区,专项检查,合格,"方志广,刘宁",
平谷区,24.疫情防控常态化检查单,2021-01-21 10:10,京平城管024检2021010273,餐饮;小吃快餐店,北京磊师傅小吃店,本单位,个体工商户,北京磊师傅小吃店,92110117MA01K36622,中国北京市平谷区,日常检查,合格,"方志广,刘宁",
平谷区,10.生活垃圾分类投放环节,2021-02-02 10:30,京平城管010检2021010232,餐饮;餐馆,八方通达餐饮,其他,个体工商户,北京八方通达餐饮管理有限公司,91110117MA0196PN08,中国北京市平谷区峪口镇峪阳路7号,专项检查,合格,"杜春秋,任春芳",
平谷区,24.疫情防控常态化检查单,2021-02-02 10:30,京平城管024检2021010272,餐饮;餐馆,八方通达餐饮,其他,个体工商户,北京八方通达餐饮管理有限公司,91110117MA0196PN08,中国北京市平谷区峪口镇峪阳路7号,日常检查,合格,"杜春秋,任春芳",
平谷区,10.生活垃圾分类投放环节,2021-02-02 10:20,京平城管010检2021010231,餐饮;餐馆,北京京红争小吃店,经营管理单位,个体工商户,北京京红争小吃店,92110117MA01BX5N8D,北京市平谷区峪口镇峪口西大街1号-11,专项检查,合格,"杜春秋,任春芳",
平谷区,24.疫情防控常态化检查单,2021-02-02 10:20,京平城管024检2021010271,餐饮;餐馆,北京京红争小吃店,经营管理单位,个体工商户,北京京红争小吃店,92110117MA01BX5N8D,北京市平谷区峪口镇峪口西大街1号-11,日常检查,合格,"杜春秋,任春芳",
平谷区,10.生活垃圾分类投放环节,2021-01-21 10:00,京平城管010检2021010230,餐饮;餐馆,北京炙尚餐饮有限公司平谷分公司,本单位,其他,北京炙尚餐饮有限公司平谷分公司,91110117MA019GP77N,中国北京市平谷区,专项检查,合格,"方志广,刘宁",
平谷区,24.疫情防控常态化检查单,2021-01-21 10:00,京平城管024检2021010270,餐饮;餐馆,北京炙尚餐饮有限公司平谷分公司,本单位,其他,北京炙尚餐饮有限公司平谷分公司,91110117MA019GP77N,中国北京市平谷区,日常检查,合格,"方志广,刘宁",
平谷区,10.生活垃圾分类投放环节,2021-01-06 16:20,京平城管010检2021010229,购物;便利店,北京宾可商贸有限公司,本单位,法人,北京宾可商贸有限公司,92110117L8091607X4,中国北京市平谷区滨河街道办事处,专项检查,合格,"周凤文,张立国",
平谷区,10.生活垃圾分类投放环节,2021-02-02 10:10,京平城管010检2021010228,餐饮;餐馆,北京龙强傲谷机械设备租赁站,经营管理单位,个体工商户,北京龙强傲谷机械设备租赁站,91110117MA008AMM87,北京市平谷区峪口镇北杨家桥中路55号后院,专项检查,合格,"杜春秋,任春芳",
平谷区,24.疫情防控常态化检查单,2021-02-02 10:10,京平城管024检2021010269,餐饮;餐馆,北京龙强傲谷机械设备租赁站,经营管理单位,个体工商户,北京龙强傲谷机械设备租赁站,91110117MA008AMM87,北京市平谷区峪口镇北杨家桥中路55号后院,日常检查,合格,"杜春秋,任春芳",
平谷区,24.疫情防控常态化检查单,2021-01-06 16:10,京平城管024检2021010268,购物;便利店,北京宾可商贸有限公司,本单位,法人,北京宾可商贸有限公司,92110117L8091607X4,中国北京市平谷区滨河街道办事处,日常检查,合格,"周凤文,张立国",
平谷区,10.生活垃圾分类投放环节,2021-02-02 10:00,京平城管010检2021010227,餐饮;餐馆,羊蝎子,其他,个体工商户,北京博瑞朗通科技有限公司,91110117MA00897BX7,中国北京市平谷区峪口村峪阳东园21号,专项检查,合格,"杜春秋,任春芳",
平谷区,24.疫情防控常态化检查单,2021-02-02 10:00,京平城管024检2021010267,餐饮;餐馆,羊蝎子,其他,个体工商户,北京博瑞朗通科技有限公司,91110117MA00897BX7,中国北京市平谷区峪口村峪阳东园21号,日常检查,合格,"杜春秋,任春芳",
平谷区,10.生活垃圾分类投放环节,2021-01-21 09:50,京平城管010检2021010226,企业;公司,北京绿都京谷铁路运输有限公司,本单位,法人,北京绿都京谷铁路运输有限公司,911101175996840811,中国北京市平谷区,专项检查,合格,"方志广,刘宁",
平谷区,24.疫情防控常态化检查单,2021-01-21 09:50,京平城管024检2021010266,企业;公司,北京绿都京谷铁路运输有限公司,本单位,法人,北京绿都京谷铁路运输有限公司,911101175996840811,中国北京市平谷区,日常检查,合格,"方志广,刘宁",
平谷区,10.生活垃圾分类投放环节,2021-02-02 09:40,京平城管010检2021010225,餐饮;餐馆,公社铁锅队,其他,法人,北京富有朝气餐饮管理有限公司,91110117MA0179975Y,北京市平谷区峪口镇峪口村峪阳路7号-5,专项检查,合格,"杜春秋,任春芳",
平谷区,24.疫情防控常态化检查单,2021-02-02 09:40,京平城管024检2021010265,餐饮;餐馆,公社铁锅队,其他,法人,北京富有朝气餐饮管理有限公司,91110117MA0179975Y,北京市平谷区峪口镇峪口村峪阳路7号-5,日常检查,合格,"杜春秋,任春芳",
平谷区,10.生活垃圾分类投放环节,2021-01-21 09:40,京平城管010检2021010224,餐饮;餐馆,北京周胜饭庄,本单位,个体工商户,北京福胜饭庄,92110117MA01U4TW95,中国北京市平谷区,专项检查,合格,"方志广,刘宁",
平谷区,24.疫情防控常态化检查单,2021-01-21 09:40,京平城管024检2021010264,餐饮;餐馆,北京周胜饭庄,本单位,个体工商户,北京福胜饭庄,92110117MA01U4TW95,中国北京市平谷区,日常检查,合格,"方志广,刘宁",
平谷区,10.生活垃圾分类投放环节,2021-02-02 09:20,京平城管010检2021010223,餐饮;餐馆,北京群华小吃店,本单位,个体工商户,北京群华小吃店,110117604002293,中国北京市平谷区王辛庄镇贾各庄村北街4号,专项检查,合格,"杜春秋,任春芳",
平谷区,24.疫情防控常态化检查单,2021-02-02 09:20,京平城管024检2021010263,餐饮;餐馆,北京群华小吃店,本单位,个体工商户,北京群华小吃店,110117604002293,中国北京市平谷区王辛庄镇贾各庄村北街4号,日常检查,合格,"杜春秋,任春芳",
平谷区,10.生活垃圾分类投放环节,2021-02-02 09:00,京平城管010检2021010222,购物;商铺,北京好生活商贸有限公司,本单位,法人,北京好生活商贸有限公司,92110117L41122541T,中国北京市平谷区顺平路辅路,专项检查,合格,"杜春秋,任春芳",
平谷区,24.疫情防控常态化检查单,2021-02-02 09:00,京平城管024检2021010262,购物;商铺,北京好生活商贸有限公司,本单位,法人,北京好生活商贸有限公司,92110117L41122541T,中国北京市平谷区顺平路辅路,日常检查,合格,"杜春秋,任春芳",
平谷区,10.生活垃圾分类投放环节,2021-01-21 09:30,京平城管010检2021010221,餐饮;小吃快餐店,北京福胜饭庄,本单位,个体工商户,北京福胜饭庄,92110117MA01U4TW95,中国北京市平谷区,专项检查,合格,"方志广,刘宁",
平谷区,24.疫情防控常态化检查单,2021-01-21 09:30,京平城管024检2021010261,餐饮;小吃快餐店,北京福胜饭庄,本单位,个体工商户,北京福胜饭庄,92110117MA01U4TW95,中国北京市平谷区,日常检查,合格,"方志广,刘宁",
平谷区,10.生活垃圾分类投放环节,2021-01-06 16:00,京平城管010检2021010220,餐饮;餐馆,北京林中练骨肉香熟食店,本单位,个体工商户,北京林中练骨肉香熟食店,92110117MA00PA2W5A,北京市平谷区滨河街道办事处育才胡同150号,专项检查,合格,"周凤文,张立国",
平谷区,24.疫情防控常态化检查单,2021-01-06 16:00,京平城管024检2021010260,餐饮;餐馆,北京林中练骨肉香熟食店,本单位,个体工商户,北京林中练骨肉香熟食店,92110117MA00PA2W5A,北京市平谷区滨河街道办事处育才胡同150号,日常检查,合格,"周凤文,张立国",
平谷区,10.生活垃圾分类投放环节,2021-01-21 09:20,京平城管010检2021010219,餐饮;餐馆,北京晋鸿顺小吃店,本单位,个体工商户,北京晋鸿顺小吃店,92110117MA016GRL88,中国北京市平谷区,专项检查,合格,"方志广,刘宁",
平谷区,24.疫情防控常态化检查单,2021-01-21 09:20,京平城管024检2021010259,餐饮;餐馆,北京晋鸿顺小吃店,本单位,个体工商户,北京晋鸿顺小吃店,92110117MA016GRL88,中国北京市平谷区,日常检查,合格,"方志广,刘宁",
平谷区,10.生活垃圾分类投放环节,2021-02-25 09:45,京平城管010检2021010218,企业;公司,北京恒通威达科技有限公司,本单位,法人,北京恒通威达科技有限公司,91110108735566750F,中国北京市平谷区,专项检查,合格,"方志广,刘宁",
平谷区,24.疫情防控常态化检查单,2021-02-25 09:45,京平城管024检2021010258,企业;公司,北京恒通威达科技有限公司,本单位,法人,北京恒通威达科技有限公司,91110108735566750F,中国北京市平谷区,日常检查,合格,"方志广,刘宁",
平谷区,10.生活垃圾分类投放环节,2021-02-25 09:15,京平城管010检2021010217,企业;公司,北京四环卫生药械厂有限公司,本单位,法人,北京四环卫生药械厂有限公司,91110106102221242K,中国北京市平谷区,专项检查,不合格,"方志广,刘宁",
平谷区,24.疫情防控常态化检查单,2021-02-25 09:15,京平城管024检2021010257,企业;公司,北京四环卫生药械厂有限公司,本单位,法人,北京四环卫生药械厂有限公司,91110106102221242K,中国北京市平谷区,日常检查,合格,"方志广,刘宁",
平谷区,10.生活垃圾分类投放环节,2021-02-24 15:31,京平城管010检2021760040,餐饮;其他,北京李二鲜鱼村餐饮有限公司,本单位,法人,北京李二鲜鱼村餐饮有限公司,111111111111111111,中国北京市平谷区乐园东小区,专项检查,合格,"岳颖,高海洋",
平谷区,24.疫情防控常态化检查单,2021-02-24 15:31,京平城管024检2021760043,餐饮;其他,北京李二鲜鱼村餐饮有限公司,本单位,法人,北京李二鲜鱼村餐饮有限公司,111111111111111111,中国北京市平谷区乐园东小区,专项检查,合格,"岳颖,高海洋",
平谷区,10.生活垃圾分类投放环节,2021-01-21 09:20,京平城管010检2021010216,餐饮;小吃快餐店,北京古城祥羊汤馆,本单位,个体工商户,北京古城祥羊汤馆,92110117MA01LBNJ41,中国北京市平谷区马坊镇,专项检查,合格,"任春芳,张立国",
平谷区,24.疫情防控常态化检查单,2021-01-21 09:20,京平城管024检2021010256,餐饮;小吃快餐店,北京古城祥羊汤馆,本单位,个体工商户,北京古城祥羊汤馆,92110117MA01LBNJ41,中国北京市平谷区马坊镇,日常检查,合格,"任春芳,张立国",
平谷区,10.生活垃圾分类投放环节,2021-01-06 14:45,京平城管010检2021010215,购物;超市,北京海佳兴盛商贸中心,本单位,个体工商户,北京海佳兴盛商贸中心,92110117MA0175202R,北京市平谷区建设街474号,专项检查,合格,"周凤文,张立国",
平谷区,10.生活垃圾分类投放环节,2021-01-21 09:10,京平城管010检2021010214,餐饮;小吃快餐店,北京翠凤圆小吃店,本单位,个体工商户,北京翠凤圆小吃店,92110117MA01L82W9K,中国北京市平谷区马坊镇,专项检查,合格,"任春芳,张立国",
平谷区,24.疫情防控常态化检查单,2021-01-21 09:10,京平城管024检2021010255,餐饮;小吃快餐店,北京翠凤圆小吃店,本单位,个体工商户,北京翠凤圆小吃店,92110117MA01L82W9K,中国北京市平谷区马坊镇,日常检查,合格,"任春芳,张立国",
平谷区,24.疫情防控常态化检查单,2021-01-06 14:40,京平城管024检2021010254,购物;超市,北京海佳兴盛商贸中心,本单位,个体工商户,北京海佳兴盛商贸中心,92110117MA0175202R,北京市平谷区建设街474号,日常检查,合格,"周凤文,张立国",
平谷区,10.生活垃圾分类投放环节,2021-02-24 15:35,京平城管010检2021760039,餐饮;其他,北京李二鲜鱼村餐饮有限公司,经营管理单位,法人,北京李二鲜鱼村餐饮有限公司,111111111111111111,中国北京市平谷区乐园东小区,专项检查,合格,"刘阳,贾奀婧",
平谷区,24.疫情防控常态化检查单,2021-02-24 15:35,京平城管024检2021760042,餐饮;其他,北京李二鲜鱼村餐饮有限公司,经营管理单位,法人,北京李二鲜鱼村餐饮有限公司,111111111111111111,中国北京市平谷区乐园东小区,日常检查,合格,"刘阳,贾奀婧",
平谷区,10.生活垃圾分类投放环节,2021-01-21 09:00,京平城管010检2021010213,餐饮;小吃快餐店,北京旭鸣快餐店,本单位,个体工商户,北京旭鸣快餐店,111111111111111111,中国北京市平谷区马坊镇,专项检查,合格,"任春芳,张立国",
平谷区,24.疫情防控常态化检查单,2021-01-21 09:00,京平城管024检2021010253,餐饮;小吃快餐店,北京旭鸣快餐店,本单位,个体工商户,北京旭鸣快餐店,111111111111111111,中国北京市平谷区马坊镇,日常检查,合格,"任春芳,张立国",
平谷区,10.生活垃圾分类投放环节,2021-01-06 14:30,京平城管010检2021010212,餐饮;餐馆,北京玮航伟业餐饮有限公司,本单位,法人,北京玮航伟业餐饮有限公司,92110117MA0167K158,中国北京市平谷区建设街351号,专项检查,合格,"周凤文,张立国",
平谷区,10.生活垃圾分类投放环节,2021-02-24 15:20,京平城管010检2021760038,餐饮;小吃快餐店,乐口顺饺子馆,经营管理单位,个体工商户,北京乐口顺饺子馆,110117604104089,平谷区谷丰东路3号,专项检查,合格,"刘阳,贾奀婧",
平谷区,24.疫情防控常态化检查单,2021-01-06 14:35,京平城管024检2021010252,餐饮;餐馆,北京玮航伟业餐饮有限公司,本单位,法人,北京玮航伟业餐饮有限公司,92110117MA0167K158,中国北京市平谷区建设街351号,日常检查,合格,"周凤文,张立国",
平谷区,24.疫情防控常态化检查单,2021-02-24 15:20,京平城管024检2021760041,餐饮;小吃快餐店,乐口顺饺子馆,经营管理单位,个体工商户,北京乐口顺饺子馆,110117604104089,平谷区谷丰东路3号,日常检查,合格,"刘阳,贾奀婧",
平谷区,10.生活垃圾分类投放环节,2021-02-24 15:15,,餐饮;餐馆,东临砂锅居,本单位,法人,北京佰源东临餐饮服务有限公司,92110117MA014GYC8W,北京市平谷区平谷镇谷丰路4号西侧（鑫座宾馆南）,专项检查,合格,"刘阳,贾奀婧",
